id,country,poor
15050,B,0.008219553157687187
87388,B,0.14380890130996704
45343,B,0.013708631508052349
38064,B,0.05738099664449692
47402,B,0.0018953580874949694
20326,B,0.004835229832679033
73820,B,0.024760199710726738
2886,B,0.016694767400622368
24492,B,0.004740927834063768
99422,B,0.005518537946045399
85230,B,0.002194805070757866
53275,B,0.024756386876106262
15959,B,0.053671445697546005
33917,B,0.015429629012942314
4907,B,0.08028113842010498
18852,B,0.6156488060951233
44849,B,0.3302523195743561
82600,B,0.019295860081911087
57766,B,0.01293507032096386
66676,B,0.021774131804704666
43042,B,0.056759245693683624
36007,B,0.35168832540512085
98205,B,0.028897304087877274
84768,B,0.03606751561164856
25369,B,0.018250154331326485
70884,B,0.0017574388766661286
6259,B,0.011477920226752758
16832,B,0.014444811269640923
53883,B,0.08593344688415527
7776,B,0.176469624042511
22236,B,0.020053531974554062
97615,B,0.17817305028438568
42362,B,0.013637893833220005
41404,B,0.002051993040367961
4511,B,0.012003052048385143
31649,B,0.03835797309875488
98710,B,0.17658908665180206
65501,B,0.4317777752876282
17776,B,0.10739722102880478
44267,B,0.05861784890294075
3057,B,0.10809820890426636
61916,B,0.016947923228144646
9422,B,0.015810413286089897
24020,B,0.026838090270757675
24058,B,0.10177814960479736
77315,B,0.31064003705978394
82349,B,0.012938407249748707
41703,B,0.11124780774116516
10632,B,0.020192086696624756
15456,B,0.007787297945469618
73534,B,0.022347042337059975
3391,B,0.024447401985526085
1925,B,0.008603692054748535
65101,B,0.009137161076068878
28926,B,0.007961154915392399
85262,B,0.03839336708188057
54420,B,0.20321126282215118
98268,B,0.017530791461467743
47028,B,0.029807893559336662
68249,B,0.029559241607785225
72521,B,0.006441226229071617
84649,B,0.3156951367855072
83365,B,0.015221057459712029
15696,B,0.5861937999725342
49279,B,0.15126197040081024
76904,B,0.009870810434222221
9745,B,0.164452463388443
80957,B,0.01515523437410593
885,B,0.0713377520442009
52724,B,0.011063240468502045
86518,B,0.02362072467803955
64969,B,0.024829695001244545
24595,B,0.011465088464319706
17725,B,0.002821238711476326
37031,B,0.23480640351772308
59393,B,0.027887018397450447
45567,B,0.19589829444885254
55122,B,0.0013829257804900408
14292,B,0.02686784230172634
14922,B,0.005062884651124477
62606,B,0.006305891554802656
95600,B,0.02537054568529129
22360,B,0.0056613655760884285
27607,B,0.021816829219460487
30113,B,0.024687808007001877
81266,B,0.08193590492010117
99200,B,0.049369338899850845
17077,B,0.41680750250816345
62004,B,0.0061728376895189285
54750,B,0.3525066077709198
33615,B,0.04832463338971138
48,B,0.04888199269771576
46809,B,0.02946656569838524
29626,B,0.010661792010068893
22035,B,0.0008809763239696622
26479,B,0.02444528229534626
11882,B,0.01379553321748972
72806,B,0.012493458576500416
15219,B,0.23453594744205475
8778,B,0.007750805001705885
74741,B,0.07797113060951233
26303,B,0.1929090917110443
7146,B,0.008681729435920715
89643,B,0.0061392211355268955
25100,B,0.0029960062820464373
91596,B,0.04540490359067917
42055,B,0.0007842683116905391
76656,B,0.03209875151515007
28088,B,0.02690308354794979
48943,B,0.0782393291592598
26860,B,0.018413729965686798
86992,B,0.006027397233992815
15232,B,0.0816178172826767
15281,B,0.012318926863372326
85662,B,0.0066566551104187965
68252,B,0.004028542432934046
47089,B,0.010395394638180733
88148,B,0.011377696879208088
83416,B,0.007218257058411837
79824,B,0.02603568509221077
51857,B,0.006945659406483173
40614,B,0.03995044156908989
48013,B,0.009469919838011265
52090,B,0.00721370754763484
88689,B,0.026395339518785477
95049,B,0.006267407443374395
25947,B,0.010856126435101032
52975,B,0.004254750441759825
38277,B,0.0050955768674612045
41698,B,0.002230904996395111
85719,B,0.01812191680073738
508,B,0.04093995690345764
4516,B,0.027909815311431885
42250,B,0.09702572226524353
68811,B,0.005751167889684439
18634,B,0.00483308732509613
24843,B,0.01427121739834547
52308,B,0.010414863005280495
25951,B,0.1935548484325409
62345,B,0.01590954139828682
30424,B,0.12064828723669052
27501,B,0.09491367638111115
7222,B,0.034155990928411484
98147,B,0.004524493124336004
20053,B,0.011069127358496189
4042,B,0.058226779103279114
2846,B,0.00585587602108717
1372,B,0.018482429906725883
54371,B,0.29522764682769775
51686,B,0.004652700386941433
34445,B,0.02243836410343647
78045,B,0.06628987938165665
10215,B,0.020240582525730133
46422,B,0.18643702566623688
32759,B,0.10260965675115585
36492,B,0.02702285721898079
52161,B,0.021051958203315735
56560,B,0.09229500591754913
82968,B,0.015532750636339188
93695,B,0.08078920096158981
95401,B,0.008303659968078136
61358,B,0.07837174087762833
74908,B,0.005757513456046581
95470,B,0.06374651938676834
75334,B,0.25176525115966797
17074,B,0.0038872635923326015
88223,B,0.03135475516319275
49091,B,0.004849517717957497
40080,B,0.009581822901964188
87083,B,0.13835620880126953
66593,B,0.03651903569698334
13584,B,0.1129835844039917
57292,B,0.12595336139202118
77331,B,0.055434226989746094
49025,B,0.37631359696388245
78630,B,0.024098042398691177
29341,B,0.035279419273138046
10032,B,0.018114959821105003
43864,B,0.05114704370498657
78818,B,0.0570254921913147
78374,B,0.019875377416610718
49024,B,0.0068062967620790005
49266,B,0.041852857917547226
35237,B,0.028172381222248077
80213,B,0.021896662190556526
4258,B,0.011468051001429558
18357,B,0.003088387893512845
5517,B,0.00737227825447917
38127,B,0.04708895832300186
31177,B,0.3558495044708252
73856,B,0.010548951104283333
49874,B,0.009931775741279125
24838,B,0.43452537059783936
61569,B,0.04320000484585762
62209,B,0.026091303676366806
39660,B,0.006476148497313261
23293,B,0.0022533873561769724
23472,B,0.0815320760011673
35087,B,0.0006400116253644228
14201,B,0.03808920457959175
60745,B,0.006806802935898304
79637,B,0.0027899262495338917
32231,B,0.03417998552322388
88420,B,0.003336359979584813
25863,B,0.002033935161307454
13132,B,0.0020556990057229996
52480,B,0.03748849406838417
40928,B,0.02320346236228943
33846,B,0.0006100269383750856
57495,B,0.0081289978697896
22400,B,0.2452223151922226
46077,B,0.0024340751115232706
62097,B,0.05175914615392685
13539,B,0.0595758818089962
40317,B,0.15243759751319885
53915,B,0.09009359776973724
64719,B,0.1357496678829193
2891,B,0.0068198260851204395
26177,B,0.0011091342894360423
85831,B,0.00361280026845634
45896,B,0.006394625641405582
65920,B,0.021850142627954483
345,B,0.03431285545229912
5592,B,0.031184453517198563
44938,B,0.3149489164352417
80899,B,0.07106809318065643
82878,B,0.014595163986086845
51598,B,0.006256564985960722
20263,B,0.2161734402179718
42157,B,0.03569091483950615
43826,B,0.007266368251293898
56025,B,0.018207110464572906
92900,B,0.13745176792144775
12654,B,0.007626347243785858
49107,B,0.04822749271988869
92978,B,0.004966762848198414
62499,B,0.05101585388183594
92824,B,0.007770750671625137
15477,B,0.022265709936618805
47502,B,0.24927407503128052
8137,B,0.01475217379629612
25087,B,0.025279557332396507
82540,B,0.01273026317358017
21482,B,0.006558191496878862
10134,B,0.01250392198562622
7112,B,0.0030257946345955133
63359,B,0.022671392187476158
89954,B,0.004964475519955158
67499,B,0.014097897335886955
9705,B,0.17084434628486633
41920,B,0.024863574653863907
61319,B,0.009742851369082928
35165,B,0.1810435801744461
23317,B,0.05097335949540138
62805,B,0.00288948486559093
28483,B,0.18770430982112885
92597,B,0.12115669995546341
58358,B,0.005963185802102089
86711,B,0.018695911392569542
64846,B,0.01132439449429512
13643,B,0.032748498022556305
66960,B,0.0069262064062058926
99413,B,0.01934165321290493
38061,B,0.004077061079442501
7545,B,0.0027791536413133144
57907,B,0.026632411405444145
68031,B,0.004869196098297834
98150,B,0.003729701740667224
12360,B,0.018278630450367928
94135,B,0.012827613390982151
68191,B,0.02103768102824688
30989,B,0.004727321211248636
64251,B,0.008783209137618542
98219,B,0.026733290404081345
37904,B,0.005750142969191074
25971,B,0.012087510898709297
73027,B,0.07624340057373047
76522,B,0.02829565666615963
181,B,0.032473232597112656
97770,B,0.016766007989645004
29712,B,0.34410685300827026
31189,B,0.013283689506351948
82228,B,0.011892475187778473
82053,B,0.0046149203553795815
19397,B,0.030612939968705177
73603,B,0.0023384832311421633
76084,B,0.07236768305301666
68076,B,0.006042780354619026
59540,B,0.0029858138877898455
34534,B,0.3696161210536957
50766,B,0.0023692066315561533
42688,B,0.02932983823120594
82366,B,0.011309199966490269
58918,B,0.07384233176708221
60503,B,0.026373375207185745
77931,B,0.10021299868822098
59546,B,0.04144475609064102
15024,B,0.008345618844032288
17543,B,0.014929509721696377
34034,B,0.0668470561504364
47369,B,0.005943956319242716
46825,B,0.0044403076171875
50144,B,0.015104644000530243
30800,B,0.004424017854034901
56929,B,0.01064885314553976
92965,B,0.001408000593073666
45539,B,0.07644286006689072
67325,B,0.046197932213544846
17316,B,0.019854700192809105
36275,B,0.2412322461605072
80597,B,0.021178998053073883
95795,B,0.04652054235339165
78565,B,0.03990410640835762
29231,B,0.31943759322166443
47373,B,0.008125650696456432
12276,B,0.005047758109867573
92385,B,0.012381579726934433
42436,B,0.0358867347240448
45889,B,0.11557324975728989
6151,B,0.022309554740786552
90588,B,0.00820114091038704
98608,B,0.013190277852118015
98037,B,0.00436817854642868
40552,B,0.16169066727161407
54107,B,0.6553174257278442
74978,B,0.0027601346373558044
47537,B,0.005217637866735458
80864,B,0.32025349140167236
96339,B,0.003981719724833965
13951,B,0.012562151066958904
30453,B,0.0021657084580510855
23516,B,0.020161336287856102
83402,B,0.014764749445021152
79719,B,0.04801912233233452
55610,B,0.03520001843571663
42658,B,0.009774086996912956
47175,B,0.03202598914504051
51493,B,0.0018250158755108714
44747,B,0.012333963066339493
32500,B,0.004831922240555286
14108,B,0.016205258667469025
6278,B,0.013359157368540764
62316,B,0.0774812176823616
32578,B,0.06615667790174484
60340,B,0.1982267200946808
4407,B,0.010852348059415817
26439,B,0.031775325536727905
61015,B,0.006595361977815628
42010,B,0.09781423956155777
16530,B,0.001396087114699185
90283,B,0.0024182021152228117
12511,B,0.21234756708145142
56491,B,0.07216783612966537
70911,B,0.023322876542806625
23880,B,0.015008846297860146
51581,B,0.007217130158096552
95554,B,0.03202648460865021
27272,B,0.046181000769138336
72019,B,0.03374922648072243
62012,B,0.018195411190390587
65119,B,0.07661384344100952
58441,B,0.004814550280570984
22183,B,0.004456356167793274
11206,B,0.015922095626592636
22889,B,0.003594866255298257
55799,B,0.22732995450496674
57851,B,0.03835989907383919
33292,B,0.019234497100114822
36148,B,0.043098367750644684
36093,B,0.01663541980087757
13620,B,0.0015738686779513955
12002,B,0.013553819619119167
99656,B,0.012467881664633751
96058,B,0.003325219266116619
13704,B,0.02246483601629734
44853,B,0.007740151137113571
31250,B,0.17183268070220947
43608,B,0.0664876401424408
33144,B,0.10765940696001053
80156,B,0.007459220010787249
57652,B,0.009377429261803627
65528,B,0.06400160491466522
8660,B,0.01419815793633461
24407,B,0.07161527127027512
40198,B,0.1808525025844574
4039,B,0.07976437360048294
97088,B,0.0008814234752207994
70580,B,0.056176334619522095
52594,B,0.05925895646214485
78010,B,0.41272056102752686
93316,B,0.015255490317940712
31737,B,0.04532650485634804
86089,B,0.08613858371973038
61811,B,0.026996377855539322
22321,B,0.25539350509643555
72634,B,0.001918716006912291
63768,B,0.005113709717988968
42583,B,0.015915799885988235
22682,B,0.02238178253173828
70274,B,0.006019862834364176
46448,B,0.04820273071527481
55491,B,0.0065266722813248634
98042,B,0.01483601052314043
1405,B,0.017408888787031174
93460,B,0.05290134623646736
9074,B,0.0045096962712705135
8391,B,0.0724186897277832
76384,B,0.001785291824489832
14810,B,0.028492707759141922
39885,B,0.05586335062980652
80138,B,0.2901896834373474
54171,B,0.061473775655031204
16637,B,0.006402589846402407
85671,B,0.25856685638427734
28858,B,0.017923159524798393
25617,B,0.01515373308211565
53876,B,0.028727641329169273
40826,B,0.00986731518059969
8486,B,0.003237675642594695
80175,B,0.011048954911530018
36517,B,0.030388306826353073
92903,B,0.15987171232700348
78785,B,0.07189969718456268
72472,B,0.035701289772987366
88373,B,0.0018554272828623652
4216,B,0.0873119980096817
56649,B,0.004302640911191702
53088,B,0.00888686440885067
4895,B,0.30597373843193054
87402,B,0.115107960999012
2054,B,0.05591990798711777
17153,B,0.018185196444392204
54961,B,0.008762133307754993
86501,B,0.011308464221656322
60558,B,0.00535091757774353
338,B,0.05877150222659111
34589,B,0.0025115949101746082
84164,B,0.5157405138015747
7047,B,0.023709027096629143
80439,B,0.005672764033079147
85211,B,0.008502061478793621
66134,B,0.00927391741424799
22592,B,0.2279004156589508
15276,B,0.0019821226596832275
45403,B,0.007125229574739933
56177,B,0.05449040234088898
30432,B,0.03578551486134529
46781,B,0.002842723159119487
66265,B,0.35969865322113037
16391,B,0.045956045389175415
79568,B,0.010779837146401405
74013,B,0.049919407814741135
11742,B,0.0006430663052015007
29639,B,0.013960744254291058
19593,B,0.04671040177345276
61519,B,0.022822655737400055
17217,B,0.007801070809364319
58824,B,0.004573955666273832
41748,B,0.08011171221733093
40602,B,0.009892723523080349
53814,B,0.0062530916184186935
76723,B,0.007715313229709864
35617,B,0.024904165416955948
66952,B,0.0015954587142914534
68661,B,0.13084019720554352
57497,B,0.19363971054553986
38261,B,0.0058974334970116615
20808,B,0.07737160474061966
4485,B,0.0065336632542312145
22901,B,0.07396531850099564
6238,B,0.0027237543836236
59923,B,0.008463827893137932
50487,B,0.093843974173069
78935,B,0.0034705353900790215
9461,B,0.04708665981888771
43109,B,0.16466736793518066
94696,B,0.0031587067060172558
7076,B,0.014059812761843204
6368,B,0.09080244600772858
57390,B,0.00910907331854105
94023,B,0.005088264122605324
45614,B,0.29508864879608154
96946,B,0.012340068817138672
22254,B,0.003806658321991563
63297,B,0.2682241201400757
44304,B,0.0023537513334304094
80784,B,0.012714655138552189
46097,B,0.007457038853317499
78147,B,0.2848948538303375
26540,B,0.23857565224170685
96010,B,0.06424988061189651
10452,B,0.20088809728622437
34386,B,0.004387303721159697
7642,B,0.014699924737215042
33361,B,0.005686379037797451
89501,B,0.0009240813087671995
46198,B,0.0032931938767433167
62204,B,0.06983402371406555
75145,B,0.4480926990509033
98312,B,0.008688125759363174
91826,B,0.010972490534186363
77962,B,0.05553610622882843
18813,B,0.041722558438777924
48566,B,0.12452290207147598
3844,B,0.06309737265110016
95592,B,0.0027443887665867805
44943,B,0.00714845210313797
80767,B,0.07555989176034927
93364,B,0.004576205275952816
59696,B,0.09408564865589142
57933,B,0.009799974970519543
81745,B,0.04479341581463814
71814,B,0.012326501309871674
3254,B,0.008489773608744144
92365,B,0.006839791778475046
93034,B,0.04673895984888077
71941,B,0.0671270489692688
3649,B,0.0696784108877182
87286,B,0.0034098883625119925
37584,B,0.24632813036441803
93445,B,0.046453364193439484
92873,B,0.029299961403012276
95767,B,0.0012296874774619937
85656,B,0.04598115384578705
53963,B,0.029550356790423393
96140,B,0.051127757877111435
9833,B,0.07397700101137161
15852,B,0.004504510201513767
38703,B,0.018002677708864212
40541,B,0.0027413147035986185
11159,B,0.0033267918042838573
25303,B,0.005195592530071735
26206,B,0.03224966302514076
57805,B,0.05073259025812149
3091,B,0.18455862998962402
60085,B,0.006597261410206556
22917,B,0.00244699465110898
60823,B,0.012140517123043537
28459,B,0.006502732168883085
84905,B,0.013312452472746372
64211,B,0.019383618608117104
89937,B,0.0195375457406044
63777,B,0.02704683132469654
80118,B,0.023935820907354355
60349,B,0.01741352304816246
20591,B,0.0016942676156759262
6049,B,0.025393269956111908
46303,B,0.021254999563097954
15377,B,0.011109663173556328
54737,B,0.06148248165845871
94306,B,0.0021683471277356148
41586,B,0.008747364394366741
73365,B,0.2986631989479065
8022,B,0.0021779017988592386
90940,B,0.02961534634232521
85068,B,0.010186918079853058
77750,B,0.017355402931571007
14092,B,0.004031493794173002
58714,B,0.05167990177869797
22202,B,0.025076093152165413
85467,B,0.0059514897875487804
42493,B,0.04162043333053589
5207,B,0.00422154925763607
73604,B,0.008196502923965454
66781,B,0.024579089134931564
99801,B,0.15877465903759003
38525,B,0.00569200562313199
70201,B,0.01036220882087946
36381,B,0.005081919953227043
89792,B,0.02291865460574627
63025,B,0.26710566878318787
14133,B,0.00928507000207901
80496,B,0.045871637761592865
36166,B,0.10165639966726303
30626,B,0.0022708619944751263
74906,B,0.0937739759683609
29532,B,0.0036992919631302357
85839,B,0.012224070727825165
30103,B,0.0513271763920784
49964,B,0.009557114914059639
88410,B,0.01829218491911888
26794,B,0.24980048835277557
78070,B,0.021444594487547874
96802,B,0.009405594319105148
55615,B,0.3333096206188202
42382,B,0.004461345262825489
45506,B,0.01631101407110691
16963,B,0.003842319594696164
27452,B,0.009286214597523212
44221,B,0.020713770762085915
15712,B,0.012473907321691513
55561,B,0.0304617490619421
86841,B,0.008954218588769436
24333,B,0.008742714300751686
3092,B,0.016186203807592392
36013,B,0.038760121911764145
51583,B,0.008500256575644016
75343,B,0.013917610980570316
77160,B,0.02194795571267605
69734,B,0.0732189491391182
65303,B,0.00759093975648284
45834,B,0.00980268232524395
80366,B,0.061156269162893295
71375,B,0.09182249009609222
35744,B,0.017665907740592957
46099,B,0.0038076636847108603
30519,B,0.00048222695477306843
64794,B,0.08877302706241608
33971,B,0.0027038429398089647
28104,B,0.045558203011751175
52739,B,0.019606618210673332
