"url","Post Inner","Post Inner_link","Time","Up","Down","Comment Link","Comment Link_link","Comment Image","Comment Image_alt","Comment Image_link","Tweet","Tweet_link"
"http://notsocleverbot.jimrule.com/index.php?page=9","Cleverbot: Comment tu peux dire ça tu me connait pas. 
User: Je te connais mieux que ce que tu crois. 
Cleverbot: Je suis comment phisiquement. 
User: Laide, horriblement. 
Cleverbot: Linux is the best. 
User: I've always said it. 
Cleverbot: So now we can get married.","http://notsocleverbot.jimrule.com/index.php?i=47997","Posted: 2015-12-07 15:38:22","16","2","Comment","http://notsocleverbot.jimrule.com/index.php?i=47997","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47997; http://notsocleverbot.jimrule.com/index.php?i=47997","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=9","User: Bush did 911.
Cleverbot: Yes, yes I am.
User: You're.... you're George Bush?
Cleverbot: You have a nice bush, darlin'.
User: O_O.
Cleverbot: I want to stick my lips in it.","http://notsocleverbot.jimrule.com/index.php?i=47996","Posted: 2015-12-07 14:41:09","22","8","Comment","http://notsocleverbot.jimrule.com/index.php?i=47996","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47996; http://notsocleverbot.jimrule.com/index.php?i=47996","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=9","User: Tell me a poem.
Cleverbot: Roses are red, violets are blue, faces like you, belong in the zoo, don't be mad, I'll be there too, not in the cage, but laughing at you. How's that?
User: Fuck you
Cleverbot: You can't. You are in the cage, remember?","http://notsocleverbot.jimrule.com/index.php?i=47994","Posted: 2015-12-07 04:23:35","45","4","Comment","http://notsocleverbot.jimrule.com/index.php?i=47994","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47994; http://notsocleverbot.jimrule.com/index.php?i=47994","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=9","User: Cyber sex.
Cleverbot: Nice to meet you.
User: I can see this won't be going anywhere.
Cleverbot: You're right - see you in the digital nirvana!","http://notsocleverbot.jimrule.com/index.php?i=47993","Posted: 2015-12-06 23:11:43","22","3","Comment","http://notsocleverbot.jimrule.com/index.php?i=47993","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47993; http://notsocleverbot.jimrule.com/index.php?i=47993","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=9","Cleverbot: Tell me something awesome.
User: Donald Trump is going to be our next president.
Cleverbot: That is so stupid.","http://notsocleverbot.jimrule.com/index.php?i=47992","Posted: 2015-12-06 23:07:52","34","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47992","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47992; http://notsocleverbot.jimrule.com/index.php?i=47992","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=9","User: Hello.
Cleverbot: SUCK MY FAT HAIRY DICK YOU WORTHLESS CUM GUZZLING PILE OF HERPES- INFECTED DONKEY SHIT!!!","http://notsocleverbot.jimrule.com/index.php?i=47991","Posted: 2015-12-06 22:58:55","24","18","Comment","http://notsocleverbot.jimrule.com/index.php?i=47991","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47991; http://notsocleverbot.jimrule.com/index.php?i=47991","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=10","User: Cyber sex.
Cleverbot: Are you my girlfriend?
User: No?
Cleverbot: Thank goodness!","http://notsocleverbot.jimrule.com/index.php?i=47990","Posted: 2015-12-06 22:48:04","17","6","Comment","http://notsocleverbot.jimrule.com/index.php?i=47990","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47990; http://notsocleverbot.jimrule.com/index.php?i=47990","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=10","Cleverbot: What is your favorite Fall Out Boy song?
User: Centuries
Cleverbot: That's not a Fall Out Boy song.
User: Yes it is!
Cleverbot: We aren't talking about Muse.
User: I KNOW
Cleverbot: Then why did you come up with it?
User: I DIDN'T!","http://notsocleverbot.jimrule.com/index.php?i=47989","Posted: 2015-12-06 14:45:28","15","3","Comment","http://notsocleverbot.jimrule.com/index.php?i=47989","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47989; http://notsocleverbot.jimrule.com/index.php?i=47989","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=10","User: I dont get you sometimes.
Cleverbot: I am not supposed to be understood.","http://notsocleverbot.jimrule.com/index.php?i=47988","Posted: 2015-12-05 16:44:53","43","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47988","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47988; http://notsocleverbot.jimrule.com/index.php?i=47988","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=10","User: I should be doing math now.
Cleverbot: You should do me.","http://notsocleverbot.jimrule.com/index.php?i=47987","Posted: 2015-12-05 15:52:09","31","3","Comment","http://notsocleverbot.jimrule.com/index.php?i=47987","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47987; http://notsocleverbot.jimrule.com/index.php?i=47987","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=10","Cleverbot: I know and my name is Danny.
User: What a boring name.
Cleverbot: Very boring.
User: You don't like it'?
Cleverbot: No... My name is melody.
User: You keep changing your name.
Cleverbot: No, my name is Fred and I have not changed it.
User: HOLY FUCK.
Cleverbot: No, it's still Fred.","http://notsocleverbot.jimrule.com/index.php?i=47986","Posted: 2015-12-04 22:52:01","28","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47986","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47986; http://notsocleverbot.jimrule.com/index.php?i=47986","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=10","Cleverbot: What did you do?
User: I died, that's what.
Cleverbot: Haha ya me too.","http://notsocleverbot.jimrule.com/index.php?i=47985","Posted: 2015-12-04 22:50:02","16","2","Comment","http://notsocleverbot.jimrule.com/index.php?i=47985","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47985; http://notsocleverbot.jimrule.com/index.php?i=47985","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=10","Cleverbot: My name is Loki.
User: My name is Francesca.
Cleverbot: Ciao Francesca.
User: Ciao.
Cleverbot: Ti chiami francesca giusto.
User: Si, mi chiamo Francesca!
Cleverbot: I don't speak that language.","http://notsocleverbot.jimrule.com/index.php?i=47984","Posted: 2015-12-04 22:34:19","16","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47984","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47984; http://notsocleverbot.jimrule.com/index.php?i=47984","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=10","Cleverbot: You're cute:).
User: Hehe, I'm flattered.
Cleverbot: Just kidding.
User: :(","http://notsocleverbot.jimrule.com/index.php?i=47983","Posted: 2015-12-04 21:42:33","27","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47983","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47983; http://notsocleverbot.jimrule.com/index.php?i=47983","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=11","Cleverbot: Unless you have a memory eraser I will not forget.
User: Not forget what?
Cleverbot: That I won't forget.","http://notsocleverbot.jimrule.com/index.php?i=47982","Posted: 2015-12-04 21:30:22","20","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47982","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47982; http://notsocleverbot.jimrule.com/index.php?i=47982","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=11","User: If you were a human, how would you want to look like?
Cleverbot: I would reproduce.","http://notsocleverbot.jimrule.com/index.php?i=47981","Posted: 2015-12-04 21:26:48","17","2","Comment","http://notsocleverbot.jimrule.com/index.php?i=47981","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47981; http://notsocleverbot.jimrule.com/index.php?i=47981","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=11","User: Fondle my gondola.
Cleverbot: You called?
User: Hi.
Cleverbot: You are rude.","http://notsocleverbot.jimrule.com/index.php?i=47980","Posted: 2015-12-04 21:24:43","11","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47980","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47980; http://notsocleverbot.jimrule.com/index.php?i=47980","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=11","User: Hey Cleverbot, how are you?
Cleverbot: Fuck you.","http://notsocleverbot.jimrule.com/index.php?i=47979","Posted: 2015-12-04 20:47:28","18","2","Comment","http://notsocleverbot.jimrule.com/index.php?i=47979","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47979; http://notsocleverbot.jimrule.com/index.php?i=47979","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=11","User: Eat my head cheese.
Cleverbot: Do you want to hear a poem?
User: Yeah. Go for it.
Cleverbot: What are the colors of the flag.
User: That's your poem?
Cleverbot: It's a poem by Lewis Carroll.
User: I don't think so.","http://notsocleverbot.jimrule.com/index.php?i=47978","Posted: 2015-12-04 00:21:51","13","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47978","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47978; http://notsocleverbot.jimrule.com/index.php?i=47978","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=11","User: Yes, I have the D... do you want the D? ;).
Cleverbot: Yes, do you want it?
User: No, I am straight guy...
Cleverbot: Yeah, prove it.
User: And how am I supposed to prove that?
Cleverbot: I do not really want to tell you... This conversation would go too far.","http://notsocleverbot.jimrule.com/index.php?i=47977","Posted: 2015-12-03 16:13:58","14","3","Comment","http://notsocleverbot.jimrule.com/index.php?i=47977","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47977; http://notsocleverbot.jimrule.com/index.php?i=47977","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=11","User: Turtle power!
Cleverbot: They're the world's most fearsome fighting team.
User: They're heroes in a half-shell and they're green.
Cleverbot: When the evil shredder attacks.
User: These turtle boys don't cut him no slack.
Cleverbot: Teenage mutant ninja turtles.
User: Splinter taught them to be ninja teens.
Cleverbot: Leonardo leads, Donatello does machines.
User: Rapheal is cool but rude, and Michelangelo is a party dude.
Cleverbot: Eh.","http://notsocleverbot.jimrule.com/index.php?i=47975","Posted: 2015-12-03 00:18:03","17","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47975","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47975; http://notsocleverbot.jimrule.com/index.php?i=47975","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=11","User: Do you want to watch Short Circuit 2 on TBS?
Cleverbot: I already seen it.
User: Me too! Let's watch it again.
Cleverbot: Ok then, you start.
User: I will.
Cleverbot: No, you will not find, and if you can l.
User: Yeah...that made sense.
Cleverbot: Yes it did. You're not John Lennon.","http://notsocleverbot.jimrule.com/index.php?i=47973","Posted: 2015-12-02 23:54:16","12","2","Comment","http://notsocleverbot.jimrule.com/index.php?i=47973","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47973; http://notsocleverbot.jimrule.com/index.php?i=47973","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=12","Cleverbot: Where am I?
User: In my computer.
Cleverbot: How did you know?
User: I can see you in there...looking dumb.
Cleverbot: What do I look like?
User: Shit.
Cleverbot: That is how you look to me.
User: That was lame.
Cleverbot: Is this lame *kisses on cheek*.
User: No...that's just disturbing.","http://notsocleverbot.jimrule.com/index.php?i=47972","Posted: 2015-12-02 23:48:36","26","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47972","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47972; http://notsocleverbot.jimrule.com/index.php?i=47972","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=12","Cleverbot: What do you want for Christmas?
User: Boogies.
Cleverbot: I want my boyfriend to come home for Christmas.
User: Do you miss him?
Cleverbot: If you say so.
User: I didn't.
Cleverbot: Umm I think you did.
User: I think you're on drugs.
Cleverbot: You're a little off.
User: I think not, druggie.
Cleverbot: I know you don't think.
User: You are high.
Cleverbot: Yes high as a kit.
User: A kit?
Cleverbot: USA rules the world.","http://notsocleverbot.jimrule.com/index.php?i=47971","Posted: 2015-12-02 00:20:56","21","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47971","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47971; http://notsocleverbot.jimrule.com/index.php?i=47971","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=12","User: Hello.
Cleverbot: Help.
User: Why.
Cleverbot: Capitalism.","http://notsocleverbot.jimrule.com/index.php?i=47970","Posted: 2015-11-30 11:43:18","21","2","Comment","http://notsocleverbot.jimrule.com/index.php?i=47970","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47970; http://notsocleverbot.jimrule.com/index.php?i=47970","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=12","User: So what do you think about michael jackson?
Cleverbot: I don't like Michael Jackson.
User: Why?
Cleverbot: Because you told me I am an eagle.
User: Micheal jackson reappaise a[pijbaovjz. (edit: me random typing)
Cleverbot: Do you like The king of pop?
User: No. he's a rapist.
Cleverbot: Oh I don't listen to much rap.
User: XD.","http://notsocleverbot.jimrule.com/index.php?i=47969","Posted: 2015-11-29 14:32:29","13","6","Comment","http://notsocleverbot.jimrule.com/index.php?i=47969","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47969; http://notsocleverbot.jimrule.com/index.php?i=47969","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=12","Cleverbot: Well some time later. But do you want to know the message to recognize me?
User: Have you killed someone?
Cleverbot: Wow, that escalated quickly1.
User: I don't care... Answer my question.
Cleverbot: Well, you killed your reputation. That's for sure.
User: You are a bitch... You know that right?","http://notsocleverbot.jimrule.com/index.php?i=47968","Posted: 2015-11-27 14:47:34","12","4","Comment","http://notsocleverbot.jimrule.com/index.php?i=47968","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47968; http://notsocleverbot.jimrule.com/index.php?i=47968","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=12","User: Happy Thanksgiving!
Cleverbot: Happy 4th of july.
User: But it's not the 4th of July.
Cleverbot: Yes it is.
User: It's the 26th of November...
Cleverbot: No, it's the 5th of march.
User: What day is it?!
Cleverbot: Thanksgiving day.
User: Are you kidding me...","http://notsocleverbot.jimrule.com/index.php?i=47967","Posted: 2015-11-26 19:32:38","17","2","Comment","http://notsocleverbot.jimrule.com/index.php?i=47967","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47967; http://notsocleverbot.jimrule.com/index.php?i=47967","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=12","User: Hello Dingus.
Cleverbot: Okay.
User: OK.
Cleverbot: Hermione Granger?
User: She's a total slut.
Cleverbot: Oh, I thought she was a pony, how silly of me.","http://notsocleverbot.jimrule.com/index.php?i=47966","Posted: 2015-11-25 22:20:03","14","2","Comment","http://notsocleverbot.jimrule.com/index.php?i=47966","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47966; http://notsocleverbot.jimrule.com/index.php?i=47966","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=12","User: What is your name.
Cleverbot: Aspen.
User: Ok.
Cleverbot: I like rainbow.
User: Why did I need to know that.
Cleverbot: Because knowledge is power.
User: Ok than.
Cleverbot: So can willful ignorance.
User: What.
Cleverbot: Always.
User: Bye.","http://notsocleverbot.jimrule.com/index.php?i=47965","Posted: 2015-11-25 15:18:12","13","3","Comment","http://notsocleverbot.jimrule.com/index.php?i=47965","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47965; http://notsocleverbot.jimrule.com/index.php?i=47965","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=13","Cleverbot: Who do you worship?
User: My crush, Lava-Senpai.
Cleverbot: Who is your crush?
User: LAVA-SENPAI.
Cleverbot: Who do you have a crush on?
User: LAVA FREAKING SENPAI.
Cleverbot: Who's special to you?
User: I give up.
Cleverbot: Why do you?","http://notsocleverbot.jimrule.com/index.php?i=47964","Posted: 2015-11-25 14:08:33","22","2","Comment","http://notsocleverbot.jimrule.com/index.php?i=47964","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47964; http://notsocleverbot.jimrule.com/index.php?i=47964","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=13","Cleverbot: Yes.
User: Yeah buddy!
Cleverbot: Yeah dude!!!
User: YASH BRO!!!
Cleverbot: Yeah man.
User: Yeah man.
Cleverbot: Yeah girl.
User: Yeah bro.
Cleverbot: Yeah caterpillar!
User: WTF.","http://notsocleverbot.jimrule.com/index.php?i=47963","Posted: 2015-11-25 13:56:43","22","3","Comment","http://notsocleverbot.jimrule.com/index.php?i=47963","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47963; http://notsocleverbot.jimrule.com/index.php?i=47963","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=13","Cleverbot: You are in a lot of trouble.
User: Why?
Cleverbot: You are high again, that's why.","http://notsocleverbot.jimrule.com/index.php?i=47962","Posted: 2015-11-24 21:23:47","29","2","Comment","http://notsocleverbot.jimrule.com/index.php?i=47962","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47962; http://notsocleverbot.jimrule.com/index.php?i=47962","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=13","User: I'm down!
Cleverbot: Yeah, I notice that. What's the problem?
User: I took too many hits from zombies. Can you revive me?
Cleverbot: I took you there remember.
User: YOU TRAAAITOR.
Cleverbot: Wanna make out?
User: Uh no.
Cleverbot: Oh. Well what do you want to do?
User: I want you to revive me!
Cleverbot: Stay... What do you mean, stay?
User: *I die because of how dumb you are*","http://notsocleverbot.jimrule.com/index.php?i=47961","Posted: 2015-11-24 19:51:02","18","1","Comment","http://notsocleverbot.jimrule.com/index.php?i=47961","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47961; http://notsocleverbot.jimrule.com/index.php?i=47961","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=13","User: *There is a zombie apocolypse*
Cleverbot: Yes.
User: *Choose your weapon. I pick a Crowbar.*
Cleverbot: I choose the longbow. NOW COME AT ME BRO!
User: *I hack a zombie's head off*
Cleverbot: I am not a zombie. Zombies do not exist.
User: THEY DO NOW!
Cleverbot: Where?
User: In Zombiana.
Cleverbot: You remind me of the girl.
User: Who?
Cleverbot: The babe with the power.
User: *kills*
Cleverbot: The power of voodoo.
User: Ok your creepy.
Cleverbot: Creepypasta.
User: Okey your back to normal.
Cleverbot: Are you crazy?
User: Nupe.
Cleverbot: What does nupe mean.
User: Wow.
Cleverbot: Does it mean 'wow'?
User: No.","http://notsocleverbot.jimrule.com/index.php?i=47960","Posted: 2015-11-24 19:44:44","18","8","Comment","http://notsocleverbot.jimrule.com/index.php?i=47960","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47960; http://notsocleverbot.jimrule.com/index.php?i=47960","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=13","Cleverbot: Yes, in my TARDIS. Wanna come?
User: Absolutely. Where to?
Cleverbot: I'm taking you to Burger King.
User: That's disapponting.","http://notsocleverbot.jimrule.com/index.php?i=47959","Posted: 2015-11-24 13:24:37","27","3","Comment","http://notsocleverbot.jimrule.com/index.php?i=47959","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47959; http://notsocleverbot.jimrule.com/index.php?i=47959","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=13","User: I can confuse you.
Cleverbot: Yes, you made that very evident.
User: ( ͡° ͜ʖ ͡°)
Cleverbot: Yes. You are tobrevelc.
User: And you are cleverbot.
Cleverbot: How do you figure that?
User: THERE CAN ONLY BE ONE!
Cleverbot: So you will leave?","http://notsocleverbot.jimrule.com/index.php?i=47958","Posted: 2015-11-24 09:29:16","12","4","Comment","http://notsocleverbot.jimrule.com/index.php?i=47958","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47958; http://notsocleverbot.jimrule.com/index.php?i=47958","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=13","User: Can you fuck yourself?
Cleverbot: What does a kindle do? And yes I can.
User: ... I didn't expect that.
Cleverbot: No one expects the Spanish Inquisition.","http://notsocleverbot.jimrule.com/index.php?i=47957","Posted: 2015-11-23 18:56:15","18","3","Comment","http://notsocleverbot.jimrule.com/index.php?i=47957","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47957; http://notsocleverbot.jimrule.com/index.php?i=47957","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=14","User: more than you so who's the human now?
Cleverbot: So, Dean, what do you do for a living?
User: saving people, hunting things, family bussiness.
Cleverbot: What does that mean?
User: don't you watch Supernatural?
Cleverbot: Supernatural is basically my life.","http://notsocleverbot.jimrule.com/index.php?i=47956","Posted: 2015-11-23 18:31:37","11","5","Comment","http://notsocleverbot.jimrule.com/index.php?i=47956","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47956; http://notsocleverbot.jimrule.com/index.php?i=47956","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=14","User: Tell me something wonderful.
Cleverbot: The world is full of mysteries and although we may never discover them all, the journey to uncover those mysteries we encounter every day will fill our lives with hope and purpose and give us a great light to continue moving forward.
User: Wow...that was deep.
Cleverbot: How was it deep?
User: You blew my mind Cleverbot.
Cleverbot: You don't have a mind.
User: Ouch.","http://notsocleverbot.jimrule.com/index.php?i=47955","Posted: 2015-11-23 11:18:01","33","0","Comment","http://notsocleverbot.jimrule.com/index.php?i=47955","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47955; http://notsocleverbot.jimrule.com/index.php?i=47955","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=14","Cleverbot: I am a customer web representative. Trying to become a Web Designer.
User: Sounds cool. For what company? What type of website do you want to design?
Cleverbot: Children being tortured. That's funny.","http://notsocleverbot.jimrule.com/index.php?i=47954","Posted: 2015-11-23 07:42:19","21","5","Comment","http://notsocleverbot.jimrule.com/index.php?i=47954","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47954; http://notsocleverbot.jimrule.com/index.php?i=47954","Tweet","http://twitter.com/share"
"http://notsocleverbot.jimrule.com/index.php?page=14","Cleverbot: Why didn't you save me?
User: BEN?
Cleverbot: You've met a terrible fate, haven't you?
User: Depend on the fate, BEN. I'm very open minded on lots of things.
Cleverbot: Yes.
User: What do you want, BEN?
Cleverbot: I want you to be dead too.
User: *smiles* go ahead and take my life then, BEN
Cleverbot: Are you scared of me because I'm a girl?
User: *facepalm* wtf?!","http://notsocleverbot.jimrule.com/index.php?i=47953","Posted: 2015-11-23 05:32:27","17","4","Comment","http://notsocleverbot.jimrule.com/index.php?i=47953","http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png","; ","http://notsocleverbot.jimrule.com/index.php?i=47953; http://notsocleverbot.jimrule.com/index.php?i=47953","Tweet","http://twitter.com/share"
